,id,prod,cat,video_id,aspect,negative,neutral,positive
0,139,VR,Meta,shJoeddRkUM,performance,0.0810271,0.6136921,0.30528086
0,139,VR,Meta,shJoeddRkUM,experience,0.07727061,0.60954434,0.31318498
0,139,VR,Meta,shJoeddRkUM,gaming,0.06742538,0.6418803,0.29069436
0,139,VR,Meta,shJoeddRkUM,mixed reality,0.07568306,0.6185076,0.3058093
0,139,VR,Meta,shJoeddRkUM,Gyroscope,0.0745246,0.6160636,0.30941173
0,139,VR,Meta,shJoeddRkUM,audio,0.0766807,0.62185323,0.30146605
0,139,VR,Meta,shJoeddRkUM,visual,0.07820594,0.61023223,0.31156185
0,139,VR,Meta,shJoeddRkUM,technology,0.077179514,0.6026204,0.32019997
0,139,VR,Meta,shJoeddRkUM,specification,0.07845637,0.59912837,0.3224153
0,140,VR,Meta,shJoeddRkUM,performance,0.073653236,0.49082962,0.43551716
0,140,VR,Meta,shJoeddRkUM,experience,0.06544368,0.5048859,0.42967033
0,140,VR,Meta,shJoeddRkUM,gaming,0.052816406,0.60859555,0.338588
0,140,VR,Meta,shJoeddRkUM,mixed reality,0.06418651,0.53167725,0.40413624
0,140,VR,Meta,shJoeddRkUM,Gyroscope,0.073710114,0.5389937,0.3872962
0,140,VR,Meta,shJoeddRkUM,audio,0.07090861,0.5235622,0.4055292
0,140,VR,Meta,shJoeddRkUM,visual,0.067736946,0.51091474,0.4213483
0,140,VR,Meta,shJoeddRkUM,technology,0.07009701,0.5151362,0.41476688
0,140,VR,Meta,shJoeddRkUM,specification,0.07512794,0.51727736,0.40759474
0,141,VR,Meta,YprFdvKRvm8,performance,0.0047340733,0.15309967,0.8421663
0,141,VR,Meta,YprFdvKRvm8,experience,0.004694819,0.15967837,0.83562684
0,141,VR,Meta,YprFdvKRvm8,gaming,0.005089884,0.2244201,0.77049
0,141,VR,Meta,YprFdvKRvm8,mixed reality,0.004803323,0.1504319,0.84476477
0,141,VR,Meta,YprFdvKRvm8,Gyroscope,0.0049304613,0.15218133,0.8428882
0,141,VR,Meta,YprFdvKRvm8,audio,0.004881098,0.15493456,0.84018433
0,141,VR,Meta,YprFdvKRvm8,visual,0.0047750804,0.1517688,0.8434561
0,141,VR,Meta,YprFdvKRvm8,technology,0.00437468,0.12473703,0.87088823
0,141,VR,Meta,YprFdvKRvm8,specification,0.005743803,0.19942707,0.7948291
0,142,VR,Meta,YprFdvKRvm8,performance,0.82159233,0.118091136,0.060316518
0,142,VR,Meta,YprFdvKRvm8,experience,0.8309449,0.11542852,0.053626582
0,142,VR,Meta,YprFdvKRvm8,gaming,0.813843,0.12822883,0.057928205
0,142,VR,Meta,YprFdvKRvm8,mixed reality,0.80396277,0.14583421,0.050202984
0,142,VR,Meta,YprFdvKRvm8,Gyroscope,0.8272471,0.113122545,0.05963033
0,142,VR,Meta,YprFdvKRvm8,audio,0.8087568,0.13279891,0.05844425
0,142,VR,Meta,YprFdvKRvm8,visual,0.81954336,0.116978176,0.06347845
0,142,VR,Meta,YprFdvKRvm8,technology,0.8029376,0.13226627,0.06479613
0,142,VR,Meta,YprFdvKRvm8,specification,0.824969,0.11582044,0.05921055
0,143,VR,Meta,YprFdvKRvm8,performance,0.4574891,0.19909593,0.343415
0,143,VR,Meta,YprFdvKRvm8,experience,0.40900543,0.20954777,0.38144687
0,143,VR,Meta,YprFdvKRvm8,gaming,0.47243005,0.2216252,0.3059447
0,143,VR,Meta,YprFdvKRvm8,mixed reality,0.5581114,0.20978318,0.23210542
0,143,VR,Meta,YprFdvKRvm8,Gyroscope,0.44625327,0.19866736,0.35507938
0,143,VR,Meta,YprFdvKRvm8,audio,0.44669592,0.22673884,0.32656527
0,143,VR,Meta,YprFdvKRvm8,visual,0.4623197,0.21115081,0.32652944
0,143,VR,Meta,YprFdvKRvm8,technology,0.4006382,0.22726959,0.37209225
0,143,VR,Meta,YprFdvKRvm8,specification,0.4540647,0.21889274,0.32704258
0,144,VR,Meta,YprFdvKRvm8,performance,0.16542578,0.26716477,0.5674094
0,144,VR,Meta,YprFdvKRvm8,experience,0.18828401,0.28451702,0.527199
0,144,VR,Meta,YprFdvKRvm8,gaming,0.17816678,0.36809987,0.45373333
0,144,VR,Meta,YprFdvKRvm8,mixed reality,0.26027393,0.27418604,0.46554005
0,144,VR,Meta,YprFdvKRvm8,Gyroscope,0.21413349,0.28609613,0.4997704
0,144,VR,Meta,YprFdvKRvm8,audio,0.2021791,0.34852958,0.44929135
0,144,VR,Meta,YprFdvKRvm8,visual,0.19688377,0.27095976,0.5321565
0,144,VR,Meta,YprFdvKRvm8,technology,0.2340535,0.27504385,0.4909027
0,144,VR,Meta,YprFdvKRvm8,specification,0.19276503,0.28576258,0.52147245
0,145,VR,Meta,YprFdvKRvm8,performance,0.25932777,0.3015016,0.4391707
0,145,VR,Meta,YprFdvKRvm8,experience,0.37903357,0.40027508,0.22069135
0,145,VR,Meta,YprFdvKRvm8,gaming,0.4394925,0.459018,0.10148955
0,145,VR,Meta,YprFdvKRvm8,mixed reality,0.42000794,0.38075763,0.19923443
0,145,VR,Meta,YprFdvKRvm8,Gyroscope,0.37603882,0.39762858,0.22633259
0,145,VR,Meta,YprFdvKRvm8,audio,0.34054977,0.45552725,0.20392303
0,145,VR,Meta,YprFdvKRvm8,visual,0.40146846,0.37938407,0.2191475
0,145,VR,Meta,YprFdvKRvm8,technology,0.4198876,0.33935466,0.24075773
0,145,VR,Meta,YprFdvKRvm8,specification,0.4275784,0.3824352,0.18998642
